v_km_per_s,F_mlp,F_truth
1025.5996049045793,0.9927206754985807,0.9985867229182704
1028.236107744951,0.9926352846654712,0.9986299149282905
1030.8726105853225,0.9927450217925573,0.9986744792423446
1033.509113425694,0.9929960218326962,0.9987210013962747
1036.1456162660656,0.9933150859445284,0.9987669210987525
1038.7821191064372,0.9936152682995518,0.9988079121076141
1041.4186219468088,0.9938001025750126,0.9988403241277221
1044.0551247871804,0.993773519790159,0.9988625437069328
1046.691627627552,0.9934614771043571,0.9988744991492491
1049.3281304679235,0.9928425007818708,0.9988764664996301
1051.964633308295,0.9919740623454526,0.9988688448316403
1054.6011361486667,0.9909964315976362,0.9988528214523431
1057.2376389890383,0.9901028204005139,0.9988307363436864
1059.8741418294098,0.9894797315828191,0.9988056741831703
1062.5106446697814,0.9892396353109528,0.9987805480927954
1065.147147510153,0.989378211481161,0.998757302191947
1067.7836503505246,0.9897325031014583,0.9987368228417037
1070.4201531908961,0.9900743047106986,0.9987194277481259
1073.0566560312677,0.9901138165649865,0.9987052751410904
1075.6931588716393,0.9896139653835087,0.99869461900998
1078.3296617120109,0.9884657282533804,0.9986882004844511
1080.9661645523825,0.9867455130875178,0.998687651209091
1083.602667392754,0.9847245712759677,0.9986955820034535
1086.2391702331256,0.9828152896393321,0.9987152514009366
1088.8756730734972,0.9814566783417757,0.9987498043738839
1091.5121759138688,0.9809740547032507,0.998801282150091
1094.1486787542403,0.9814645739612805,0.9988697106797786
1096.785181594612,0.9827652394913038,0.9989524949342738
1099.4216844349835,0.9845162345585319,0.9990445439715717
1102.058187275355,0.9862959961503311,0.9991394266522686
1104.6946901157266,0.9877620836769301,0.9992311849777135
1107.3311929560982,0.9887381885656747,0.9993156652459456
1109.9676957964698,0.9892200127112273,0.9993905263228369
1112.6041986368414,0.9893185230292643,0.9994546734103383
1115.240701477213,0.9891990076834567,0.9995082356637658
1117.8772043175845,0.9890122318010526,0.9995526356856492
1120.513707157956,0.9888948965754463,0.9995899312482048
1123.1502099983277,0.9889543310519032,0.9996218306621336
1125.7867128386993,0.9892594987643342,0.9996492732749781
1128.4232156790708,0.9898227032927857,0.9996728379651089
1131.0597185194424,0.9905891095568709,0.9996932663411663
1133.696221359814,0.9914518387351853,0.9997113189844429
1136.3327242001856,0.9922925813748843,0.9997274104006584
1138.9692270405571,0.9930292194568707,0.9997418141241035
1141.6057298809287,0.9936440682790657,0.9997548371200329
1144.2422327213003,0.9941764041627893,0.9997665046593898
1146.8787355616719,0.9946848345829741,0.999776498483069
1149.5152384020435,0.9952012248234371,0.9997845116145915
1152.151741242415,0.9957005857267139,0.9997905252879783
1154.7882440827866,0.9961002553130185,0.9997948012004761
1157.4247469231582,0.9962875059325422,0.9997977152166817
1160.0612497635298,0.9961648641046429,0.999799651201582
1162.6977526039013,0.9956981153534729,0.9998010223278947
1165.334255444273,0.9949497970998511,0.9998023269986368
1167.9707582846445,0.9940808763529629,0.999804118796134
1170.607261125016,0.9933102009830819,0.9998068362049324
1173.2437639653876,0.9928404152210232,0.999810695958695
1175.8802668057592,0.9927804046335892,0.9998157015642496
1178.5167696461308,0.9931047828355852,0.9998216219377521
1181.1532724865024,0.9936726793802214,0.9998280185987418
1183.789775326874,0.9942955601435217,0.9998344501464005
1186.4262781672455,0.9948164659938311,0.9998405970728721
1189.062781007617,0.9951607819351223,0.9998462788283834
1191.6992838479887,0.9953418727104508,0.9998514639108956
1194.3357866883603,0.995431174509721,0.9998562489822531
1196.9722895287318,0.9955157002350046,0.9998607031440895
1199.6087923691034,0.9956619585629958,0.9998648220285143
1202.245295209475,0.9958956917732348,0.9998685923980222
